Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Visibility_MeanRatio,Item_Type_Aggregate,Outlet_Years
FDJ08,11.1,Low Fat,0.111298111,191.7846,OUT017,Small,Tier 2,Supermarket Type1,3057.3536,0.9275067658308509,High Sales,6
FDG38,8.975,Regular,0.05268526,83.3224,OUT013,High,Tier 3,Supermarket Type1,3579.3408,0.932707208037618,High Sales,26
FDD29,12.15,Low Fat,0.018485511,253.1698,OUT018,Medium,Tier 3,Supermarket Type2,1522.0188,0.9334195194824175,Medium Sales,4
NCE31,7.67,Non-Consumable,0.184689756,35.4216,OUT013,High,Tier 3,Supermarket Type1,450.0808,0.8740008631727028,High Sales,26
FDS19,13.8,Regular,0.064153845,76.9012,OUT013,High,Tier 3,Supermarket Type1,607.2096,0.9324873846342238,High Sales,26
FDU11,4.785,Low Fat,0.092516598,120.1098,OUT013,High,Tier 3,Supermarket Type1,1325.6078,0.8740008613438395,High Sales,26
FDL02,20,Regular,0.104245198,105.3622,OUT049,Medium,Tier 1,Supermarket Type1,1270.3464,0.923723834239608,High Sales,14
FDO51,12.6,Regular,0.041779181,43.4112,OUT027,Medium,Tier 3,Supermarket Type3,1107.8912,0.9285276870495299,Medium Sales,28
DRK23,8.395,Low Fat,0.07226985,254.104,OUT018,Medium,Tier 3,Supermarket Type2,3542.056,0.9260469392915524,Medium Sales,4
FDO27,6.175,Regular,0.179806961,95.2752,OUT018,Medium,Tier 3,Supermarket Type2,1534.0032,0.8751549010748901,Medium Sales,4
FDB16,8.21,Low Fat,0.044995631,89.2198,OUT049,Medium,Tier 1,Supermarket Type1,1308.297,1.0006230344934601,High Sales,14
FDA44,19.7,Low Fat,0.053523765,55.393,OUT017,Small,Tier 2,Supermarket Type1,1471.418,0.9348909855375117,High Sales,6
NCB18,19.6,Non-Consumable,0.041459372,89.6514,OUT018,Medium,Tier 3,Supermarket Type2,1239.7196,0.8782920698259042,High Sales,4
NCL53,7.5,Non-Consumable,0.036234918,175.3028,OUT046,Small,Tier 1,Supermarket Type1,3896.2616,0.9325258216446931,Low Sales,16
FDR16,5.845,Regular,0.105445801,214.4218,OUT018,Medium,Tier 3,Supermarket Type2,1496.0526,0.9428480147643422,Medium Sales,4
NCQ05,11.395,Non-Consumable,0.01821854,151.6708,OUT013,High,Tier 3,Supermarket Type1,3460.8284,0.7692307692307692,Low Sales,26
FDF44,7.17,Regular,0.05997133,132.1968,OUT018,Medium,Tier 3,Supermarket Type2,2870.9296,0.9334195383673218,High Sales,4
FDU50,5.75,Regular,0.075595405,114.7176,OUT017,Small,Tier 2,Supermarket Type1,1259.6936,1.0211268340179323,High Sales,6
FDG20,15.5,Regular,0.210375806,178.2028,OUT010,Small,Tier 3,Grocery Store,177.1028,1.556014391524127,High Sales,15
FDD58,7.76,Low Fat,0.059341019,99.77,OUT035,Small,Tier 2,Supermarket Type1,798.96,0.8745633976752214,High Sales,9
FDT01,13.65,Regular,0.18520944,212.9902,OUT017,Small,Tier 2,Supermarket Type1,3185.853,0.9387642022970086,High Sales,6
FDK15,10.8,Low Fat,0.098566832,98.3042,OUT049,Medium,Tier 1,Supermarket Type1,1488.063,0.8760887603693819,Medium Sales,14
FDJ08,11.1,Low Fat,0.11084417,189.2846,OUT049,Medium,Tier 1,Supermarket Type1,5159.2842,0.9237238323649988,High Sales,14
FDS10,12.6,Low Fat,0.0350152,182.0318,OUT027,Medium,Tier 3,Supermarket Type3,5954.2494,0.9289635949978144,High Sales,28
FDJ55,12.8,Regular,0.023567538,226.8404,OUT049,Medium,Tier 1,Supermarket Type1,4500.808,0.931077947047187,Medium Sales,14
FDU32,8.785,Low Fat,0.0227454368,123.0414,OUT010,Small,Tier 3,Grocery Store,121.8414,0.8333333333333334,High Sales,15
FDG09,20.6,Regular,0.04792722,185.9556,OUT035,Small,Tier 2,Supermarket Type1,4318.3788,0.8745633920561079,High Sales,9
FDE39,7.89,Low Fat,0.036207786,121.0782,OUT045,Small,Tier 2,Supermarket Type1,3456.1678,0.9241603534890003,High Sales,11
FDU56,16.85,Low Fat,0.044377096,185.8266,OUT013,High,Tier 3,Supermarket Type1,1659.8394,1.0635666989163053,High Sales,26
NCH55,16.35,Non-Consumable,0.034742632,127.402,OUT045,Small,Tier 2,Supermarket Type1,759.012,0.8736759173353559,High Sales,11
FDX33,12.6,Regular,0.116915909,159.4578,OUT027,Medium,Tier 3,Supermarket Type3,4974.1918,0.9942317108569952,High Sales,28
FDR24,17.35,Regular,0.062979148,87.983,OUT045,Small,Tier 2,Supermarket Type1,1707.777,0.9241603464447191,Low Sales,11
FDC33,12.6,Regular,0.068604503,197.3768,OUT027,Medium,Tier 3,Supermarket Type3,7488.9184,1.006659609678982,High Sales,28
NCV54,12.6,Non-Consumable,0.03294861,116.8124,OUT027,Medium,Tier 3,Supermarket Type3,2488.7604,0.867214956444372,High Sales,28
NCQ02,12.6,Non-Consumable,0.007450258,186.7556,OUT013,High,Tier 3,Supermarket Type1,2816.334,0.9317497640714354,High Sales,26
NCU17,5.32,Non-Consumable,0.093027718,101.4674,OUT049,Medium,Tier 1,Supermarket Type1,2954.1546,0.9261847845052672,Low Sales,14
NCZ06,12.6,Non-Consumable,0.164864915,255.2698,OUT019,Small,Tier 1,Grocery Store,761.0094,1.6148105913106445,High Sales,28
FDV37,13,Regular,0.083498083,199.4426,OUT035,Small,Tier 2,Supermarket Type1,593.2278,0.9294568226466949,High Sales,9
DRH25,12.6,Low Fat,0.014522363,50.2324,OUT027,Medium,Tier 3,Supermarket Type3,1298.31,0.9285074968024699,Low Sales,28
NCI43,19.85,Non-Consumable,0.025963795,46.3376,OUT035,Small,Tier 2,Supermarket Type1,1150.5024,0.9988808283712864,High Sales,9
NCQ53,17.6,Non-Consumable,0.019012262,237.159,OUT017,Small,Tier 2,Supermarket Type1,3072.667,1.0047208931339386,Low Sales,6
NCT18,14.6,Non-Consumable,0.059393919,181.7976,OUT035,Small,Tier 2,Supermarket Type1,3259.7568,0.8745633864002788,High Sales,9
FDF14,7.55,Low Fat,0.027212058,152.734,OUT049,Medium,Tier 1,Supermarket Type1,2756.412,1.000623034699854,High Sales,14
FDM14,13.8,Low Fat,0.013263968,106.9254,OUT046,Small,Tier 1,Supermarket Type1,2930.1858,0.9990697345804109,High Sales,16
FDX57,17.25,Regular,0.079113947,99.2068,OUT010,Small,Tier 3,Grocery Store,97.2068,1.561578033106183,High Sales,15
NCV05,10.1,Non-Consumable,0.03020851,153.1656,OUT046,Small,Tier 1,Supermarket Type1,1544.656,0.8627049231111257,Low Sales,16
FDX39,14.3,Regular,0.049634817,212.5586,OUT013,High,Tier 3,Supermarket Type1,3165.879,0.9288589811290462,Medium Sales,26
FDA23,9.8,Low Fat,0.047187038,100.6016,OUT046,Small,Tier 1,Supermarket Type1,1619.2256,0.9296325998861715,Low Sales,16
NCV06,11.3,Non-Consumable,0.066681333,194.4478,OUT046,Small,Tier 1,Supermarket Type1,387.4956,0.9516451783458417,High Sales,16
NCE31,7.67,Non-Consumable,0.185218446,36.3216,OUT045,Small,Tier 2,Supermarket Type1,415.4592,0.8765027643412265,High Sales,11
DRI39,13.8,Low Fat,0.162462044,55.893,OUT010,Small,Tier 3,Grocery Store,226.372,1.5560143926764212,High Sales,15
FDH21,10.395,Low Fat,0.031273559,160.0604,OUT049,Medium,Tier 1,Supermarket Type1,1267.6832,0.8760887543144597,High Sales,14
FDR26,20.7,Low Fat,0.042836778,175.8028,OUT046,Small,Tier 1,Supermarket Type1,1593.9252,0.9296326057508414,High Sales,16
FDA14,12.6,Low Fat,0.114127418,147.176,OUT019,Small,Tier 1,Grocery Store,585.904,1.6200200459481955,High Sales,28
FDG21,17.35,Regular,0.14689586600000001,149.605,OUT018,Medium,Tier 3,Supermarket Type2,3745.125,0.9212249571376676,High Sales,4
NCQ38,16.35,Non-Consumable,0.013420879,104.828,OUT018,Medium,Tier 3,Supermarket Type2,1810.976,0.9260469456497719,Low Sales,4
FDN20,19.35,Low Fat,0.026181893,167.0474,OUT046,Small,Tier 1,Supermarket Type1,2358.2636,0.9330256796202343,High Sales,16
NCN29,15.2,Non-Consumable,0.012184999,50.3034,OUT017,Small,Tier 2,Supermarket Type1,145.8102,0.9134234400918613,Low Sales,6
FDI28,14.3,Low Fat,0.026428924,78.2302,OUT018,Medium,Tier 3,Supermarket Type2,554.6114,0.9334195204980926,Medium Sales,4
FDA03,12.6,Regular,0.045243613,146.8102,OUT027,Medium,Tier 3,Supermarket Type3,3499.4448,0.9285074750937886,High Sales,28
FDZ28,20,Regular,0.0537175658,127.3678,OUT046,Small,Tier 1,Supermarket Type1,1780.3492,0.9090909090909091,Medium Sales,16
FDO52,12.6,Regular,0.076790922,172.1106,OUT027,Medium,Tier 3,Supermarket Type3,2566.659,0.9942317062510561,Medium Sales,28
FDU10,10.1,Regular,0.045950475,38.2848,OUT017,Small,Tier 2,Supermarket Type1,1230.3984,1.0047208848228446,High Sales,6
FDP13,12.6,Regular,0.133673087,41.548,OUT027,Medium,Tier 3,Supermarket Type3,918.804,0.8584743198896353,High Sales,28
FDV02,12.6,Low Fat,0.060252433,170.7106,OUT027,Medium,Tier 3,Supermarket Type3,3079.9908,0.9942317108607609,High Sales,28
FDS28,8.18,Regular,0.082529704,56.9588,OUT049,Medium,Tier 1,Supermarket Type1,744.3644,0.923723825665099,Medium Sales,14
FDW49,19.5,Low Fat,0.082552214,179.8002,OUT046,Small,Tier 1,Supermarket Type1,716.4008,0.8715648086302148,High Sales,16
FDP33,18.7,Low Fat,0.089272253,254.7672,OUT046,Small,Tier 1,Supermarket Type1,5113.344,0.8717753240362323,High Sales,16
FDJ03,12.35,Regular,0.072541731,48.5692,OUT045,Small,Tier 2,Supermarket Type1,886.8456,0.931517926130054,High Sales,11
FDQ51,16,Regular,0.017536671,45.5718,OUT013,High,Tier 3,Supermarket Type1,1039.9796,0.9588129995603105,Medium Sales,26
DRK23,8.395,Low Fat,0.072088552,253.704,OUT049,Medium,Tier 1,Supermarket Type1,4554.072,0.923723834179259,Medium Sales,14
FDU11,4.785,Low Fat,0.092781435,119.7098,OUT045,Small,Tier 2,Supermarket Type1,1807.647,0.8765027666356414,High Sales,11
NCK06,5.03,Non-Consumable,0.008644894,122.6756,OUT035,Small,Tier 2,Supermarket Type1,2665.8632,0.929456865122705,High Sales,9
FDY09,15.6,Low Fat,0.025342692,174.3054,OUT017,Small,Tier 2,Supermarket Type1,1751.054,0.8765345142698057,High Sales,6
NCY18,7.285,Non-Consumable,0.031145743,173.6054,OUT035,Small,Tier 2,Supermarket Type1,2626.581,0.9294568358363533,High Sales,9
FDA10,20.35,Low Fat,0.137468237,120.9072,OUT049,Medium,Tier 1,Supermarket Type1,1470.0864,0.8888888888888888,High Sales,14
FDO34,17.7,Low Fat,0.030108283,165.9816,OUT017,Small,Tier 2,Supermarket Type1,4362.3216,0.9348909880094557,High Sales,6
FDE38,12.6,Low Fat,0.044391149,164.3842,OUT027,Medium,Tier 3,Supermarket Type3,4476.1734,0.917823689164956,High Sales,28
FDF40,20.25,Regular,0.022639471,248.4092,OUT017,Small,Tier 2,Supermarket Type1,2241.0828,0.9275067568780017,High Sales,6
FDY02,8.945,Regular,0.0913836609,264.791,OUT017,Small,Tier 2,Supermarket Type1,4733.838,0.9090909090909091,High Sales,6
FDS03,12.6,Low Fat,0.139419417,66.0826,OUT019,Small,Tier 1,Grocery Store,258.3304,1.5315371988570394,Medium Sales,28
FDB59,18.25,Low Fat,0.015278899,199.0084,OUT046,Small,Tier 1,Supermarket Type1,3174.5344,0.9329565829798554,High Sales,16
NCQ42,20.35,Non-Consumable,0.039329257,127.6678,OUT049,Medium,Tier 1,Supermarket Type1,2924.8594,0.8732632624903894,High Sales,14
FDO15,16.75,Regular,0.008579863,72.3038,OUT049,Medium,Tier 1,Supermarket Type1,960.7494,0.8760887286607977,Medium Sales,14
DRN47,12.1,Low Fat,0.028164527,178.166,OUT010,Small,Tier 3,Grocery Store,539.298,1.4588870239909228,Medium Sales,15
FDA03,18.5,Regular,0.04385452222222222,144.2102,OUT035,Small,Tier 2,Supermarket Type1,2041.3428,0.8999999999999999,High Sales,9
FDA01,15,Regular,0.054367971,58.5904,OUT035,Small,Tier 2,Supermarket Type1,996.0368,0.9294568219386605,High Sales,9
FDB38,19.5,Regular,0.0273467,158.992,OUT046,Small,Tier 1,Supermarket Type1,1757.712,0.9600958241685255,High Sales,16
FDT59,13.65,Low Fat,0.016001434,230.6668,OUT017,Small,Tier 2,Supermarket Type1,1842.9344,0.8764947396588204,High Sales,6
FDG08,13.15,Regular,0.165328057,170.6764,OUT035,Small,Tier 2,Supermarket Type1,3435.528,0.9252575987928884,High Sales,9
FDV56,12.6,Regular,0.013529884,106.2596,OUT027,Medium,Tier 3,Supermarket Type3,1402.1748,0.925130816305599,High Sales,28
FDY26,20.6,Regular,0.030510526,211.4244,OUT046,Small,Tier 1,Supermarket Type1,7833.8028,0.9296326118286704,High Sales,16
DRE13,6.28,Low Fat,0.027699863,87.9198,OUT035,Small,Tier 2,Supermarket Type1,1221.0772,0.8745633752327038,Low Sales,9
FDE51,5.925,Regular,0.09646733,42.8086,OUT046,Small,Tier 1,Supermarket Type1,669.129,0.8630575700879815,High Sales,16
FDL40,17.7,Low Fat,0.011636708,94.541,OUT045,Small,Tier 2,Supermarket Type1,1061.951,0.9624977799630563,Medium Sales,11
FDD50,18.85,Low Fat,0.141642219,168.1132,OUT046,Small,Tier 1,Supermarket Type1,2874.9244,0.9990697498983936,High Sales,16
FDC04,12.6,Low Fat,0.044767801,241.8854,OUT027,Medium,Tier 3,Supermarket Type3,4592.0226,0.9178236871065296,High Sales,28
FDN15,17.5,Low Fat,0.028009382,141.718,OUT010,Small,Tier 3,Grocery Store,419.454,1.458603392254552,Medium Sales,15
FDC46,17.7,Low Fat,0.1164455,182.8266,OUT013,High,Tier 3,Supermarket Type1,5163.9448,0.9288589842968027,High Sales,26
FDV56,16.1,Regular,0.013584408,107.7596,OUT013,High,Tier 3,Supermarket Type1,323.5788,0.9288589955441087,High Sales,26
FDK43,9.8,Low Fat,0.026950104,128.402,OUT018,Medium,Tier 3,Supermarket Type2,1265.02,0.9260469367875278,Medium Sales,4
NCR29,7.565,Non-Consumable,0.054751689,54.793,OUT045,Small,Tier 2,Supermarket Type1,622.523,0.9241603457690046,Low Sales,11
FDY03,17.6,Regular,0.076121831,111.7202,OUT046,Small,Tier 1,Supermarket Type1,1125.202,0.8747287954930626,Medium Sales,16
FDU44,12.15,Regular,0.058516562,164.1552,OUT049,Medium,Tier 1,Supermarket Type1,5198.5664,0.9237238292228538,High Sales,14
FDZ04,9.31,Low Fat,0.037923509,61.651,OUT013,High,Tier 3,Supermarket Type1,379.506,0.9288589943904126,Medium Sales,26
FDU16,19.25,Regular,0.058365706,82.1908,OUT049,Medium,Tier 1,Supermarket Type1,2432.8332,1.016665102015966,Medium Sales,14
FDV07,9.5,Low Fat,0.031346387,110.7228,OUT045,Small,Tier 2,Supermarket Type1,1657.842,1.0685106764397307,High Sales,11
NCL19,15.35,Non-Consumable,0.015663185,143.947,OUT013,High,Tier 3,Supermarket Type1,3006.087,0.9308306864504035,Low Sales,26
FDW01,12.6,Low Fat,0.063750302,153.4682,OUT027,Medium,Tier 3,Supermarket Type3,2287.023,0.867145780999035,High Sales,28
FDC10,12.6,Regular,0.07252476,120.3098,OUT027,Medium,Tier 3,Supermarket Type3,1687.1372,0.8704928799208081,High Sales,28
DRC12,17.85,Low Fat,0.038040837,189.1188,OUT017,Small,Tier 2,Supermarket Type1,3237.1196,1.004720902419719,Low Sales,6
DRK39,7.02,Low Fat,0.049823902,82.225,OUT013,High,Tier 3,Supermarket Type1,2746.425,0.9585360375071827,High Sales,26
FDG24,12.6,Low Fat,0.014560297,81.425,OUT027,Medium,Tier 3,Supermarket Type3,1331.6,0.9942317214444195,Low Sales,28
FDO04,12.6,Low Fat,0.026408698,53.2614,OUT027,Medium,Tier 3,Supermarket Type3,607.8754,1.01069478537805,Medium Sales,28
DRB25,12.3,Low Fat,0.069446588,106.3938,OUT035,Small,Tier 2,Supermarket Type1,857.5504,0.8745633894538869,Low Sales,9
FDK26,5.46,Regular,0.03217132,184.824,OUT035,Small,Tier 2,Supermarket Type1,4287.752,0.8708658780271499,High Sales,9
FDM52,15.1,Low Fat,0.026046138,147.2076,OUT045,Small,Tier 2,Supermarket Type1,1773.6912,1.0015450745795615,Medium Sales,11
FDY07,11.8,Low Fat,0.121848436,46.8402,OUT045,Small,Tier 2,Supermarket Type1,597.22260000000006,1.799540142794505,High Sales,11
NCO06,19.25,Non-Consumable,0.108470504,33.4558,OUT018,Medium,Tier 3,Supermarket Type2,441.4254,0.9334195358455311,High Sales,4
FDO10,13.65,Regular,0.0085099589,55.8588,OUT045,Small,Tier 2,Supermarket Type1,1431.47,0.7142857142857142,High Sales,11
FDK34,13.35,Low Fat,0.038494623,240.2564,OUT013,High,Tier 3,Supermarket Type1,2860.2768,0.9327072212364537,High Sales,26
FDS33,12.6,Regular,0.122830885,86.9514,OUT027,Medium,Tier 3,Supermarket Type3,3364.9532,0.94730928467057,High Sales,28
FDO45,13.15,Regular,0.038029746,88.6856,OUT045,Small,Tier 2,Supermarket Type1,1757.712,0.9315179272961446,High Sales,11
FDF08,14.3,Regular,0.065207559,89.8856,OUT046,Small,Tier 1,Supermarket Type1,966.7416,0.8717753290208902,High Sales,16
FDH58,12.3,Low Fat,0.037014587,115.1834,OUT045,Small,Tier 2,Supermarket Type1,1958.1178,1.0222962750047733,High Sales,11
FDS03,7.825,Low Fat,0.133281968,63.2826,OUT010,Small,Tier 3,Grocery Store,129.1652,1.4641166655349993,Medium Sales,15
DRF03,19.1,Low Fat,0.045299563,38.8138,OUT035,Small,Tier 2,Supermarket Type1,365.5242,0.9294568120602756,High Sales,9
FDE02,8.71,Low Fat,0.121149472,93.7778,OUT013,High,Tier 3,Supermarket Type1,1783.6782,0.871049854995296,High Sales,26
NCZ06,19.6,Non-Consumable,0.094083303,252.2698,OUT013,High,Tier 3,Supermarket Type1,2790.3678,0.9215224121511149,High Sales,26
FDW49,19.5,Low Fat,0.0861065827,179.3002,OUT049,Medium,Tier 1,Supermarket Type1,2328.3026,0.9090909090909091,High Sales,14
FDR23,15.85,Low Fat,0.0852754171,174.737,OUT017,Small,Tier 2,Supermarket Type1,2822.992,0.9090909090909091,High Sales,6
NCJ29,12.6,Non-Consumable,0.035022503,85.1224,OUT027,Medium,Tier 3,Supermarket Type3,2045.3376,0.9942317212715576,Low Sales,28
FDY35,17.6,Regular,0.016060186,47.2402,OUT045,Small,Tier 2,Supermarket Type1,505.3422,0.8765027830469364,High Sales,11
FDZ01,12.6,Regular,0.009014978,102.699,OUT027,Medium,Tier 3,Supermarket Type3,3095.97,0.8586708200464455,High Sales,28
FDX19,19.1,Low Fat,0.096733815,233.1958,OUT046,Small,Tier 1,Supermarket Type1,5141.3076,0.9296326067946499,High Sales,16
FDG44,6.13,Low Fat,0.102607233,54.0298,OUT018,Medium,Tier 3,Supermarket Type2,808.947,0.9523995908679119,High Sales,4
FDQ23,6.55,Low Fat,0.024521191,100.6332,OUT035,Small,Tier 2,Supermarket Type1,2665.8632,0.9221155398358027,High Sales,9
FDY22,16.5,Regular,0.160624116,143.8128,OUT017,Small,Tier 2,Supermarket Type1,2588.6304,0.8764947307325808,High Sales,6
NCN41,17,Non-Consumable,0.052165855,125.073,OUT013,High,Tier 3,Supermarket Type1,1108.557,0.8740008603184013,Low Sales,26
FDA47,10.5,Regular,0.113514422,162.421,OUT045,Small,Tier 2,Supermarket Type1,1304.968,0.9000000000000001,Low Sales,11
NCD19,8.93,Non-Consumable,0.009779828555555556,55.4614,OUT045,Small,Tier 2,Supermarket Type1,331.5684,0.75,High Sales,11
FDO36,12.6,Low Fat,0.07753654,180.866,OUT027,Medium,Tier 3,Supermarket Type3,3235.788,0.8672149514407597,Low Sales,28
FDH20,16.1,Regular,0.024928351,95.141,OUT013,High,Tier 3,Supermarket Type1,3089.312,0.9328773685393769,High Sales,26
FDN12,12.6,Low Fat,0.08071118,113.1544,OUT027,Medium,Tier 3,Supermarket Type3,3355.632,0.9289636025050438,Low Sales,28
NCJ30,5.82,Non-Consumable,0.080968973,171.379,OUT018,Medium,Tier 3,Supermarket Type2,2037.348,0.8749149762196444,High Sales,4
FDB09,16.25,Low Fat,0.057485328,126.2046,OUT049,Medium,Tier 1,Supermarket Type1,1867.569,0.8645306289532261,High Sales,14
FDA09,13.35,Regular,0.149669322,180.266,OUT045,Small,Tier 2,Supermarket Type1,898.83,0.9348486394667654,High Sales,11
FDL24,12.6,Regular,0.024776026,172.3422,OUT027,Medium,Tier 3,Supermarket Type3,7759.899,0.9942317035271667,Low Sales,28
FDP03,5.15,Regular,0.061165512,125.6388,OUT035,Small,Tier 2,Supermarket Type1,2848.2924,0.8717428027015043,Medium Sales,9
FDR58,12.6,Low Fat,0.041718456,94.5462,OUT027,Medium,Tier 3,Supermarket Type3,2868.9322,0.9289636053632983,High Sales,28
FDO13,7.865,Low Fat,0.06100886,166.0526,OUT013,High,Tier 3,Supermarket Type1,3617.9572,0.9215224092452513,Medium Sales,26
DRD49,9.895,Low Fat,0.167799329,239.4564,OUT035,Small,Tier 2,Supermarket Type1,5243.8408,0.9988808352691613,Low Sales,9
NCF42,17.35,Non-Consumable,0.167351411,176.0712,OUT035,Small,Tier 2,Supermarket Type1,2109.2544,0.8745633909731804,High Sales,9
DRK35,8.365,Low Fat,0.071832909,36.1506,OUT035,Small,Tier 2,Supermarket Type1,721.0614,0.8745633843333824,Medium Sales,9
FDR58,6.675,Low Fat,0.041886576,92.1462,OUT013,High,Tier 3,Supermarket Type1,1203.1006,0.9327072089456954,High Sales,26
FDQ15,12.6,Regular,0.150341867,83.1276,OUT027,Medium,Tier 3,Supermarket Type3,1868.2348,0.9285276903836813,Medium Sales,28
NCP50,17.35,Non-Consumable,0.020542737,80.5618,OUT013,High,Tier 3,Supermarket Type1,322.2472,0.9244953013139275,Low Sales,26
FDV45,16.75,Low Fat,0.045047439,186.4556,OUT046,Small,Tier 1,Supermarket Type1,3942.8676,0.9222899106318856,High Sales,16
DRP35,18.85,Low Fat,0.091008572,129.6336,OUT049,Medium,Tier 1,Supermarket Type1,3195.84,0.9237238342524979,Medium Sales,14
FDN23,6.575,Regular,0.07549348,143.5444,OUT035,Small,Tier 2,Supermarket Type1,3338.3212,0.9988808326786405,High Sales,9
FDS44,12.65,Regular,0.156286566,238.9538,OUT049,Medium,Tier 1,Supermarket Type1,4086.0146,0.9264873171124587,High Sales,14
NCI54,15.2,Non-Consumable,0.033735909,110.9912,OUT018,Medium,Tier 3,Supermarket Type2,1856.2504,0.8754594578603554,High Sales,4
FDH40,12.6,Regular,0.078547351,79.3276,OUT027,Medium,Tier 3,Supermarket Type3,1380.8692,0.8704928741942639,Medium Sales,28
FDF46,7.07,Low Fat,0.093653464,113.3834,OUT035,Small,Tier 2,Supermarket Type1,1267.0174,0.924824212118452,High Sales,9
FDA21,13.65,Low Fat,0.036107198,184.4924,OUT018,Medium,Tier 3,Supermarket Type2,5182.5872,1.0197501099565185,High Sales,4
FDI41,12.6,Regular,0.109003832,145.2418,OUT019,Small,Tier 1,Grocery Store,147.1418,1.526066715617722,Medium Sales,28
FDE35,7.06,Regular,0.073480266,58.8904,OUT010,Small,Tier 3,Grocery Store,58.5904,1.4786879394563952,High Sales,15
DRJ24,11.8,Low Fat,0.113234914,186.3924,OUT013,High,Tier 3,Supermarket Type1,5367.6796,0.874000865972772,Low Sales,26
NCK17,12.6,Non-Consumable,0.037711338,41.548,OUT027,Medium,Tier 3,Supermarket Type3,1358.232,0.9344755764208247,Low Sales,28
FDA15,9.3,Low Fat,0.016054884,250.2092,OUT045,Small,Tier 2,Supermarket Type1,5976.2208,0.9315179264392006,High Sales,11
FDD36,12.6,Low Fat,0.021170542,117.6124,OUT027,Medium,Tier 3,Supermarket Type3,2251.7356,0.9251307991386779,Low Sales,28
DRD60,12.6,Low Fat,0.065188619,181.1634,OUT019,Small,Tier 1,Grocery Store,181.7634,1.614810593795865,Low Sales,28
FDA46,13.6,Low Fat,0.117537563,195.4136,OUT013,High,Tier 3,Supermarket Type1,5443.5808,0.928858989057195,High Sales,26
NCO54,19.5,Non-Consumable,0.01430324,57.2614,OUT045,Small,Tier 2,Supermarket Type1,1547.3192,0.8765027491041613,High Sales,11
FDL48,19.35,Regular,0.137697119,47.1034,OUT010,Small,Tier 3,Grocery Store,145.8102,1.5560143903944827,Low Sales,15
NCM19,12.6,Non-Consumable,0.047008497,112.0202,OUT027,Medium,Tier 3,Supermarket Type3,5063.409,1.0066596029578674,Low Sales,28
